expr1,Target name,RA,DEC,Instrument,Observing Mode,Access Status,Processing Level,Start Time,duration
8536081,0013-4906,3.338474404,-49.11791708,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 10:41,169
8531003,0014-4036,3.733574479,-40.59889385,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/20/2012 15:38,169
8536049,0014-4952,3.706426605,-49.87627237,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 10:45,169
8531002,0025-4133,6.481298239,-41.54876608,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/20/2012 15:43,169
8536074,0027-4742,6.925819845,-47.71301662,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 10:28,169
8536190,0033-6326,8.494236266,-63.44804844,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 16:52,169
8536088,0037-5047,9.454594478,-50.79650265,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 10:10,445
8536062,0048-5244,12.10089857,-52.74629527,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 10:06,169
8536539,0058-6145,14.5923822,-61.76710887,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:49,169
8536105,0102-4603,15.67679688,-46.06200273,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 8:22,169
8614439,0102-4915,15.7433457,-49.25772804,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 8:27,169
8536099,0104-4351,16.1387157,-43.86582363,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 7:49,169
8536630,0106-5943,16.62599791,-59.72490668,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:45,169
8536114,0110-4445,17.59383874,-44.76142816,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/3/2013 7:53,169
8531887,0114-4123,18.66030351,-41.39659661,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/11/2012 22:06,169
8536642,0117-6032,19.37829249,-60.54542979,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:41,169
8531860,0123-4821,20.77031279,-48.3542879,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/11/2012 21:52,169
8529724,0129-6432,22.41691266,-64.54243223,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 10:05,169
8536613,0131-5604,22.94360966,-56.08193495,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:28,169
8529748,0133-6433,23.39414106,-64.56750593,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 10:08,169
8536529,0142-5032,25.56084976,-50.5434783,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:19,169
8529802,0151-5954,27.83970028,-59.90566025,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 10:00,169
8536587,0152-5303,28.24584778,-53.05578363,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:23,169
8614308,0156-5541,29.02593035,-55.69742652,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/1/2012 9:46,169
8536517,0200-4852,30.15789927,-48.8759426,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 3:14,169
8529758,0205-5829,31.43476728,-58.48937422,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:51,445
8536577,0212-4656,33.11822233,-46.95024494,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/21/2013 2:58,169
8614451,0217-4310,34.4220875,-43.17929879,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/21/2013 2:33,169
8614482,0218-4315,34.58756938,-43.25831795,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/21/2013 2:37,169
8529571,0230-6028,37.63151305,-60.47345709,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:32,169
8529666,0231-5403,37.7657106,-54.06067539,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:29,169
8529735,0232-5257,38.17397582,-52.96055618,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:26,169
8614314,0233-5819,38.24756199,-58.33103986,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 19:44,169
8529615,0236-4937,39.23316948,-49.63543712,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:50,169
8529622,0240-5946,40.15320519,-59.77451712,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:36,169
8529625,0243-4833,40.9021109,-48.56055158,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:54,169
8529535,0243-5930,40.85314288,-59.51743344,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:40,169
8529582,0252-4824,43.17724067,-48.41488991,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:58,169
8614307,0254-5857,43.56510082,-58.95733316,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/1/2012 9:13,169
8529655,0254-6051,43.59314467,-60.868706,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:28,169
8529707,0256-5617,44.09359155,-56.30180794,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:21,169
8529742,0257-5732,44.34438398,-57.54700778,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:17,169
8529572,0304-4921,46.04967339,-49.36104793,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 20:02,169
8529953,0307-5042,46.9384469,-50.71095769,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 11:41,169
8529605,0307-6226,46.82503842,-62.43832064,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:24,169
8529560,0310-4646,47.61622216,-46.78603173,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 20:07,169
8529698,0317-5935,49.31378054,-59.59075424,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 9:08,169
8529641,0324-6236,51.04502375,-62.60665508,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:20,169
8614375,0330-5227,52.71799647,-52.46961264,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 10:17,169
8529789,0334-4659,53.53757876,-46.99466762,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 8:21,169
8529647,0334-4815,53.69852159,-48.26555125,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 8:25,169
8529883,0344-5452,56.08200261,-54.87805231,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 10:25,169
8529937,0345-6419,56.2444303,-64.33771442,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 11:00,445
8529931,0346-5438,56.71557028,-54.65307595,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 10:21,169
8529595,0348-4514,57.06564235,-45.25284078,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 20:12,169
8529645,0350-4109,57.74493616,-41.15694835,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 20:42,169
8529811,0352-5647,58.2315793,-56.80458425,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 8:51,169
8529946,0354-5904,58.55545813,-59.07943533,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 10:29,169
8529885,0404-4418,61.19209558,-44.30734628,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 9:18,169
8529884,0405-4648,61.28148297,-46.81152249,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 9:42,169
8529857,0406-4804,61.71935623,-48.08643536,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 9:38,169
8529834,0406-5455,61.68757222,-54.92593018,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 8:35,169
8614367,0411-4819,62.80632976,-48.32402724,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 9:34,169
8529948,0417-4427,64.40312593,-44.46574568,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 9:14,169
8614407,0417-4748,64.33596352,-47.81570576,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 9:31,169
8612037,0426-5455,66.5166282,-54.92578345,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 8:15,169
8529855,0441-4854,70.44515342,-48.92015638,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 8:56,169
8529878,0445-4230,71.2705745,-42.51160248,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 5:26,169
8529836,0446-4605,71.72452845,-46.10337091,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 9:01,169
8529881,0446-5849,71.51257036,-58.82845137,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 8:06,445
8529830,0449-4901,72.26579336,-49.02425954,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 8:52,169
8529910,0454-4210,73.72727666,-42.18667872,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 5:30,169
8529862,0456-5116,74.11014579,-51.27845582,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 8:20,169
8529956,0509-5342,77.33401698,-53.71045289,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 6:54,169
8529624,0509-6118,77.47052669,-61.31235288,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 19:14,169
8529874,0511-5154,77.91838565,-51.91027007,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 6:42,169
8529957,0521-5104,80.29735169,-51.08693018,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 6:38,169
8529975,0533-5005,83.39768101,-50.09759819,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 5:40,169
8529831,0535-4801,83.94128457,-48.02864428,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 5:35,169
8529962,0542-4100,85.71550547,-41.00749311,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 5:07,169
8529895,0543-4250,85.94031956,-42.84525763,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 4:55,169
8529898,0543-6219,85.76030808,-62.33317984,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 2:59,169
8614361,0546-5345,86.65381938,-53.76749877,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 3:42,445
8529861,0551-5709,87.90186597,-57.16254861,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 3:29,169
8613010,0555-6406,88.86933714,-64.10809238,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 17:38,169
8529833,0559-5249,89.92480422,-52.83239984,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 4:07,169
8529856,0607-4448,91.89530839,-44.80762318,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 4:37,169
8529920,0612-4317,93.02010038,-43.30362821,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 4:41,169
8614350,0615-5746,93.96526946,-57.7831878,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/3/2012 2:20,445
8529623,0616-5227,94.14003935,-52.46190709,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 17:44,169
8529827,0636-4942,99.16683639,-49.70802106,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 1:57,169
8529913,0640-5113,100.0596758,-51.22877626,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 2:01,169
8529873,0641-4733,100.2833156,-47.57035813,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 1:53,169
8529867,0641-5950,100.3762725,-59.85378832,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 2:45,169
8529636,0646-6236,101.6463962,-62.62066182,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 17:33,169
8529854,0650-4503,102.6786101,-45.07034631,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 1:49,169
8529958,0651-4037,102.8133535,-40.6324812,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 1:44,169
8529897,0655-5234,103.9631555,-52.57433764,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 2:06,169
8611355,10.112,217.7854321,34.99695174,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/31/2012 4:01,9967
8611358,10.112,217.7854321,34.99695174,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/31/2012 1:27,9135
8611194,10.17,218.1233203,33.54432449,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/19/2012 22:27,2479
8611195,10.17,218.1233203,33.54432449,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/19/2012 23:09,2479
8611303,10.22,219.537349,34.24019722,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2012 20:30,7471
8611306,10.22,219.537349,34.24019722,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2012 22:36,7471
8611356,10.25,218.6949017,35.32743587,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/31/2012 6:48,6639
8611359,10.25,218.6949017,35.32743587,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/31/2012 8:40,6639
8611354,10.29,218.1625092,34.61517175,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/30/2012 21:58,5807
8611357,10.29,218.1625092,34.61517175,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/30/2012 23:36,6639
8597242,10.3,217.3236253,34.62421861,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,6/24/2012 19:57,4143
8597243,10.3,217.3236253,34.62421861,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,6/24/2012 21:07,4143
8611304,10.342,218.6287357,34.45481678,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/25/2012 0:42,4143
8611307,10.342,218.6287357,34.45481678,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/25/2012 1:52,4143
8611351,10.36_88,218.0938258,32.86713491,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/30/2012 18:18,13139
8611459,10.36_88,218.0938258,32.86713491,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,1/4/2013 22:05,12127
8632189,105600,212.6875628,1.046606316,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:42,306
8632190,105600,212.6875628,1.046606316,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:48,306
8632191,105600,212.6875352,1.046507904,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 7:54,306
8632192,105600,212.6875352,1.046507904,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:00,306
8632197,106049,214.5893232,0.949761991,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:31,306
8632198,106049,214.5893232,0.949761991,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:38,306
8632199,106049,214.5887808,0.949712251,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:44,306
8632200,106049,214.5887808,0.949712251,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:50,306
8632193,106065,214.5130975,0.975996684,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:07,306
8632194,106065,214.5130975,0.975996684,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:13,306
8632195,106065,214.5130434,0.976059182,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:19,306
8632196,106065,214.5130434,0.976059182,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:25,306
8632201,106078,214.5993801,0.978608587,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 8:56,306
8632202,106078,214.5993801,0.978608587,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:02,306
8632203,106078,214.5993024,0.978856378,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:09,306
8632204,106078,214.5993024,0.978856378,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/19/2012 9:15,306
8534228,12392,124.9390667,57.36679473,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/29/2012 14:24,169
8535658,13184,198.7463822,54.63335406,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/9/2012 9:50,169
8532335,13435,223.8598037,58.86097945,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,8/9/2012 12:59,169
8614383,13452,227.0257042,57.93241142,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,3/2/2012 3:37,169
8632133,14555,212.1141839,0.700594803,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 21:51,306
8632134,14555,212.1141839,0.700594803,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 21:57,306
8632135,14555,212.1145685,0.700520811,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 22:03,306
8632136,14555,212.1145685,0.700520811,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,8/18/2012 22:09,306
8614176,16316,115.7531405,50.03219861,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,10/13/2012 21:34,169
8533851,16470,120.752574,47.87729373,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,10/13/2012 21:38,169
8533640,16559,132.7149593,48.46493918,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,9/30/2012 18:26,169
8634172,16675,144.5800086,52.04178819,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 19:18,169
8535148,16779,157.6298413,51.54285835,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 14:01,169
8535213,16882,159.7030622,51.67441148,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2012 19:18,169
8535682,17073,179.8221271,49.79139217,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 18:46,169
8632965,178578,180.7656418,-1.904978196,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 1:07,306
8632966,178578,180.7656418,-1.904978196,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 1:13,306
8632967,178578,180.764513,-1.904986694,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 1:19,306
8632968,178578,180.764513,-1.904986694,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 1:26,306
8632973,184718,177.6453298,-1.452516396,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 2:53,306
8632974,184718,177.6453298,-1.452516396,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 2:59,306
8632976,184718,177.6453453,-1.452505006,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 3:11,306
8638547,184718,177.6453453,-1.452505006,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/13/2012 3:05,306
8529544,2017-6258,304.475159,-62.97322623,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 16:27,169
8529461,2022-6323,305.5158868,-63.3943204,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/1/2012 16:31,169
8614458,2030-5638,307.7223612,-56.63901038,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,11/15/2012 9:51,169
8614419,2032-5627,308.0958122,-56.45925143,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,11/15/2012 9:48,169
8529332,2034-5936,308.5345017,-59.59790005,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/5/2012 16:02,445
8535085,2035-5251,308.8170811,-52.85578108,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 9:56,169
8530872,2040-4451,310.2503678,-44.85642735,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:10,169
8530873,2040-5725,310.0681643,-57.42481838,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 4:36,445
8530839,2043-5035,310.8325778,-50.58952489,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:15,169
8530877,2050-4213,312.5700908,-42.21572924,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:05,169
8530929,2056-5459,314.2240683,-54.98528744,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 4:15,169
8534369,20640,130.0283217,44.3607356,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/4/2012 14:53,169
8530923,2106-4421,316.567591,-44.35303018,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:00,169
8530879,2106-5844,316.5249831,-58.74075577,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 4:45,445
8530874,2109-4626,317.4546271,-46.4336957,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 2:52,445
8530924,2110-5244,317.5533368,-52.744813,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:19,169
8530854,2112-4434,318.2115298,-44.5779896,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 2:47,169
8530842,2120-4728,320.1620004,-47.47421243,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/7/2012 18:35,445
8634131,2124-6124,321.1526236,-61.40973406,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 5:03,169
8529562,2130-6458,322.7179847,-64.9741191,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,3/3/2012 16:55,169
8530849,2132-4349,323.1662173,-43.82789265,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 2:30,169
8535272,2134-4109,323.5389123,-41.16012803,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2012 6:12,169
8530852,2135-5726,323.918709,-57.43717449,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:53,169
8530898,2136-4704,324.1197454,-47.0767197,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 2:25,169
8634132,2136-6307,324.2364845,-63.11867831,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 5:07,445
8535143,2138-6007,324.5264524,-60.13426332,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/15/2012 9:25,169
8530907,2145-5644,326.4721291,-56.74345519,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 3:49,169
8530908,2146-4633,326.6490971,-46.54700357,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 2:16,445
8634133,2148-6116,327.1827707,-61.27453744,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,5/11/2012 5:16,169
8536166,21568,211.213876,47.10108725,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/4/2013 8:28,169
8632505,218717,139.9897902,0.846338738,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:09,306
8632506,218717,139.9897902,0.846338738,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:15,306
8632507,218717,139.9903182,0.846473715,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:21,306
8632508,218717,139.9903182,0.846473715,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,10/15/2012 20:27,306
8632945,220750,182.9901073,1.490126549,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:13,306
8632946,220750,182.9901073,1.490126549,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:19,306
8632947,220750,182.9895045,1.489873318,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:25,306
8632948,220750,182.9895045,1.489873318,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/12/2012 22:32,306
8633027,221369,185.8346142,1.617432551,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:08,306
8633028,221369,185.8346142,1.617432551,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:14,306
8633029,221369,185.8341641,1.617405194,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:20,306
8633030,221369,185.8341641,1.617405194,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/19/2012 0:26,306
8535407,2214-4642,333.7264578,-46.70830986,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,12/8/2012 7:22,169
